loanId,payFrequency,apr,nPaidOff,loanAmount,originallyScheduledPaymentAmount,state,leadType,leadCost,fpStatus,hasCF,default,timeToApprove,clearfraudscore
LL-I-06114159,0,590.0,0.0,600.0,1689.58,17,0,3,1,1,0,2.0,403.0
LL-I-14287171,4,590.0,0.0,500.0,1596.97,33,0,3,1,1,0,139.0,721.0
LL-I-18248514,0,251.0,0.0,3500.0,9443.61,8,4,25,3,1,0,0.0,726.0
LL-I-17189774,0,680.0,0.0,500.0,1625.02,34,4,10,1,1,0,0.0,541.0
LL-I-04088509,0,590.0,0.0,400.0,1215.15,13,0,3,1,1,0,3.0,502.0
LL-I-02276589,4,360.0,0.0,400.0,829.61,12,0,6,1,1,0,11.0,581.0
LL-I-08136573,4,590.0,0.0,400.0,1286.07,13,0,10,1,1,0,30.0,712.0
LL-I-18044371,2,645.0,0.0,300.0,933.1,24,4,40,1,1,0,0.0,692.0
LL-I-12493672,0,516.25,1.0,400.0,1077.69,13,6,0,1,1,0,15.0,739.0
LL-I-01006556,4,590.0,0.0,300.0,882.07,34,0,3,1,1,0,0.0,524.0
LL-I-14548812,4,590.0,0.0,500.0,1607.5,38,4,25,1,1,0,0.0,806.0
LL-I-12271134,4,590.0,0.0,500.0,1583.26,3,0,3,1,1,0,39.0,510.0
LL-I-17681418,3,360.0,0.0,700.0,1573.34,12,4,40,3,1,0,0.0,689.0
LL-I-14329717,0,241.0,0.0,3250.0,8162.04,3,7,0,1,1,0,2.0,796.0
LL-I-05442286,4,601.0,0.0,600.0,1822.92,31,0,6,1,1,0,0.0,434.0
LL-I-08218225,0,590.0,0.0,500.0,1478.28,13,0,10,1,1,0,0.0,615.0
LL-I-08924874,0,490.0,0.0,500.0,1259.35,19,0,6,3,1,0,15.0,463.0
LL-I-12528549,0,590.0,0.0,500.0,1498.77,29,0,3,1,1,0,3.0,665.0
LL-I-09087657,0,681.0,0.0,300.0,1095.29,13,0,6,1,1,0,142.0,718.0
LL-I-17761319,0,359.0,0.0,700.0,1437.57,36,4,25,1,1,0,0.0,612.0
LL-I-17810027,2,645.0,0.0,500.0,1734.46,29,4,25,1,1,0,0.0,783.0
LL-I-16511921,0,590.0,0.0,350.0,1131.03,38,4,25,3,1,0,0.0,574.0
LL-I-14227164,4,645.0,0.0,500.0,1723.4,25,4,10,1,1,0,0.0,701.0
LL-I-13613611,4,645.0,0.0,400.0,1364.87,5,0,3,1,1,0,12.0,840.0
LL-I-13432195,2,590.0,0.0,600.0,1527.53,33,4,25,1,1,0,0.0,777.0
LL-I-17036139,4,625.0,0.0,700.0,2345.58,27,4,10,1,1,0,0.0,713.0
LL-I-13570883,3,645.0,0.0,400.0,1240.5,25,4,25,1,1,0,0.0,398.0
LL-I-17387068,0,359.0,0.0,1800.0,3725.83,36,4,40,3,1,0,0.0,939.0
LL-I-16808393,0,360.0,0.0,350.0,785.31,12,0,3,1,1,0,0.0,508.0
LL-I-07856493,4,590.0,1.0,300.0,896.87,17,6,0,3,1,0,10.0,577.0
LL-I-18511637,4,650.0,0.0,350.0,1182.19,27,0,3,1,1,0,0.0,530.0
LL-I-11774745,0,590.0,0.0,500.0,1497.45,7,0,10,1,1,0,3.0,698.0
LL-I-05109959,0,681.0,0.0,300.0,942.9,27,0,6,1,1,0,3.0,403.0
LL-I-08456349,0,681.0,0.0,325.0,1160.49,27,0,6,3,1,0,1.0,679.0
LL-I-05255339,0,650.0,0.0,350.0,1026.04,27,6,0,3,1,0,13.0,655.0
LL-I-15612820,3,645.0,0.0,400.0,1199.45,18,4,10,1,1,0,2.0,707.0
LL-I-07227407,4,360.0,0.0,800.0,1675.3,12,4,10,1,1,0,267.0,679.0
LL-I-16692049,4,359.0,0.0,1250.0,2574.18,36,4,25,1,1,0,0.0,753.0
LL-I-15965732,0,359.0,0.0,600.0,1251.59,36,0,3,3,1,0,22.0,585.0
LL-I-06904014,0,590.0,0.0,400.0,1077.43,17,6,0,1,1,0,61.0,777.0
LL-I-08399915,2,199.0,0.0,2600.0,6025.48,3,7,0,1,1,0,1.0,918.0
LL-I-17776904,0,680.0,0.0,1800.0,5944.33,34,4,40,3,1,0,0.0,912.0
LL-I-02640794,0,360.0,0.0,600.0,1227.95,12,4,75,1,1,0,47.0,858.0
LL-I-02365761,0,590.0,0.0,400.0,1223.14,27,4,60,3,1,0,75.0,770.0
LL-I-09495806,2,540.0,1.0,800.0,2124.68,21,6,0,1,1,0,0.0,694.0
LL-I-04391110,2,601.0,0.0,600.0,1768.28,21,0,6,1,1,0,647.0,694.0
LL-I-17994564,4,645.0,0.0,500.0,1723.4,24,4,40,1,1,0,21.0,763.0
LL-I-10560927,0,680.0,1.0,2000.0,6600.26,34,6,0,1,1,0,1.0,890.0
LL-I-13090767,2,300.0,0.0,1500.0,3017.7,38,7,0,1,1,0,0.0,862.0
LL-I-02608590,0,590.0,0.0,550.0,1483.42,19,4,75,1,1,0,0.0,830.0
LL-I-12399732,4,590.0,0.0,350.0,1118.44,27,0,3,3,1,0,0.0,611.0
LL-I-17432164,0,306.0,6.0,900.0,1838.57,12,6,0,1,1,0,5.0,828.0
LL-I-07022164,4,601.0,0.0,600.0,1737.49,21,0,6,1,1,0,0.0,640.0
LL-I-09653904,4,449.0,0.0,300.0,424.19,38,0,6,1,1,0,11.0,719.0
LL-I-10662938,4,449.0,1.0,400.0,585.26,38,6,0,1,1,0,70.0,719.0
LL-I-08506789,0,490.0,0.0,800.0,2187.92,19,4,75,1,1,0,1.0,777.0
LL-I-09854180,2,325.0,0.0,1000.0,1832.56,38,7,0,1,1,0,6.0,594.0
LL-I-13109931,0,645.0,0.0,700.0,2419.64,15,0,3,1,1,0,3.0,635.0
LL-I-17613037,0,645.0,0.0,700.0,2385.89,25,4,25,1,1,0,0.0,656.0
LL-I-13544816,0,300.0,0.0,1500.0,2831.95,38,7,0,1,1,0,0.0,840.0
LL-I-09718003,0,324.0,1.0,500.0,975.69,12,6,0,1,1,0,127.0,561.0
LL-I-04238178,0,360.0,0.0,400.0,869.09,12,0,6,1,1,0,108.0,561.0
LL-I-18257658,0,625.0,0.0,650.0,1965.7,27,4,10,1,1,0,107.0,746.0
LL-I-13631590,0,645.0,0.0,500.0,1559.57,29,4,25,1,1,0,0.0,808.0
LL-I-17841167,0,645.0,1.0,600.0,1871.51,29,6,0,1,1,0,0.0,808.0
LL-I-08493971,0,490.0,0.0,500.0,1367.41,19,0,6,1,1,0,0.0,451.0
LL-I-12806738,0,360.0,7.0,400.0,911.94,12,6,0,1,1,0,0.0,799.0
LL-I-12079752,0,360.0,1.0,300.0,673.1,12,6,0,1,1,0,11.0,799.0
LL-I-12118485,0,360.0,4.0,300.0,678.83,12,6,0,1,1,0,0.0,799.0
LL-I-12170482,0,360.0,5.0,300.0,678.83,12,6,0,1,1,0,1.0,799.0
LL-I-18287399,0,360.0,13.0,800.0,1823.79,12,6,0,1,1,0,0.0,799.0
LL-I-12224895,0,360.0,6.0,300.0,683.86,12,6,0,1,1,0,1.0,799.0
LL-I-18106952,2,645.0,0.0,400.0,1100.1,24,4,40,1,1,0,22.0,805.0
LL-I-10084805,4,501.5,1.0,1000.0,2793.31,27,6,0,1,1,0,1.0,627.0
LL-I-07314863,0,531.0,1.0,700.0,1755.9,27,6,0,1,1,0,0.0,793.0
LL-I-18176325,4,590.0,0.0,500.0,1556.52,27,0,3,1,1,0,1.0,710.0
LL-I-16676561,3,490.0,0.0,400.0,1000.52,19,4,25,3,1,0,0.0,535.0
LL-I-04498888,0,590.0,0.0,500.0,1455.18,27,4,200,3,1,0,0.0,906.0
LL-I-09730845,0,590.0,0.0,400.0,1274.07,17,0,10,3,1,0,98.0,500.0
LL-I-17673452,0,359.0,0.0,1250.0,2607.58,36,4,40,1,1,0,0.0,642.0
LL-I-02231999,0,360.0,0.0,500.0,1059.79,12,0,6,3,1,0,10.0,759.0
LL-I-12551548,2,590.0,0.0,400.0,1193.37,29,0,3,1,1,0,1.0,754.0
LL-I-02734771,0,449.99,0.0,350.0,841.87,38,0,6,1,1,0,0.0,688.0
LL-I-06221036,0,650.0,0.0,400.0,1230.67,27,0,6,3,1,0,0.0,798.0
LL-I-17150151,0,490.0,0.0,400.0,1032.13,19,4,40,1,1,0,4.0,533.0
LL-I-18494963,2,645.0,0.0,500.0,1410.8,24,4,25,1,1,0,7.0,869.0
LL-I-16763938,0,359.0,0.0,500.0,978.27,36,4,25,1,1,0,0.0,535.0
LL-I-03615436,4,590.0,0.0,400.0,1194.28,27,0,10,1,1,0,0.0,848.0
LL-I-01561403,4,390.0,0.0,300.0,666.24,34,6,6,1,1,0,2.0,641.0
LL-I-03358784,4,390.0,1.0,300.0,660.43,34,6,0,3,1,0,4.0,641.0
LL-I-11664082,0,199.0,0.0,2600.0,5677.68,3,7,0,1,1,0,357.0,670.0
LL-I-11387184,0,590.0,0.0,400.0,1249.38,7,0,6,1,1,0,4.0,782.0
LL-I-09043022,0,540.0,1.0,800.0,2432.82,21,6,0,1,1,0,77.0,597.0
LL-I-16812982,0,359.0,0.0,400.0,776.21,36,4,25,1,1,0,0.0,583.0
LL-I-12738544,2,645.0,0.0,800.0,2167.24,5,0,3,1,1,0,66.0,912.0
LL-I-07949260,3,525.0,0.0,600.0,1598.23,35,4,6,3,1,0,67.0,840.0
LL-I-09652952,2,199.0,0.0,3000.0,6606.86,3,7,0,1,1,0,9.0,788.0
LL-I-16175096,3,359.0,0.0,500.0,923.83,36,4,25,1,1,0,0.0,530.0
LL-I-13048995,4,490.0,0.0,400.0,1099.31,19,4,25,1,1,0,2.0,357.0
LL-I-12807575,0,645.0,0.0,600.0,1958.2,24,0,3,1,1,1,0.0,599.0
LL-I-16233485,0,590.0,0.0,500.0,1447.6,27,0,6,1,1,0,0.0,680.0
LL-I-17020976,4,359.0,0.0,700.0,1441.49,36,4,10,1,1,0,0.0,689.0
LL-I-12734128,4,680.0,0.0,500.0,1769.05,34,0,3,1,1,0,0.0,591.0
LL-I-12456316,0,590.0,0.0,350.0,1142.35,38,0,6,3,1,0,0.0,633.0
LL-I-05345697,0,590.0,0.0,700.0,2155.93,17,4,40,1,1,0,52.0,871.0
LL-I-18143103,0,645.0,0.0,500.0,1728.52,25,4,25,1,1,0,0.0,688.0
LL-I-07673486,0,360.0,0.0,500.0,1069.34,12,0,3,1,1,0,191.0,639.0
LL-I-08821518,0,590.0,0.0,400.0,1174.71,27,0,6,1,1,0,17.0,496.0
LL-I-17118455,4,645.0,0.0,500.0,1714.56,25,4,25,1,1,0,0.0,588.0
LL-I-13432549,0,645.0,0.0,350.0,1142.47,18,4,6,3,1,0,0.0,660.0
LL-I-15322207,3,645.0,0.0,400.0,1299.59,16,0,6,1,1,0,5.0,570.0
LL-I-04820132,4,601.0,0.0,600.0,1835.42,21,0,6,1,1,0,10.0,569.0
LL-I-04979997,0,360.0,0.0,350.0,703.16,12,0,10,1,1,0,0.0,672.0
LL-I-12856752,0,645.0,0.0,1000.0,3264.01,37,4,6,3,1,0,0.0,863.0
LL-I-05667430,4,590.0,0.0,300.0,901.72,27,0,6,1,1,1,0.0,681.0
LL-I-18406991,3,645.0,1.0,600.0,2113.21,2,6,0,1,1,0,23.0,541.0
LL-I-12970069,3,645.0,0.0,500.0,1506.18,2,0,3,1,1,0,0.0,541.0
LL-I-11873478,4,315.0,1.0,625.0,1280.43,12,4,25,1,1,0,99.0,897.0
LL-I-04993008,1,449.99,0.0,800.0,1647.2,38,4,100,1,1,0,152.0,827.0
LL-I-12299230,4,590.0,0.0,800.0,2529.22,17,4,6,1,1,0,2.0,745.0
LL-I-06596841,0,601.0,0.0,900.0,2460.57,21,0,3,1,1,0,94.0,750.0
LL-I-14327350,4,680.0,0.0,600.0,2121.53,34,0,6,3,1,0,4.0,532.0
LL-I-18314367,0,360.0,0.0,1500.0,3365.66,12,4,40,1,1,0,0.0,825.0
LL-I-17244299,4,590.0,0.0,500.0,1556.52,27,4,40,1,1,0,0.0,710.0
LL-I-12229526,4,360.0,2.0,1100.0,2447.92,12,6,0,1,1,1,57.0,814.0
LL-I-12111997,0,360.0,0.0,500.0,1139.87,12,0,3,3,1,0,17.0,710.0
LL-I-17782870,0,180.2,0.0,500.0,777.46,4,4,40,1,1,0,0.0,756.0
LL-I-12471710,0,590.0,0.0,350.0,1142.35,28,0,3,1,1,0,0.0,694.0
LL-I-08591174,4,449.99,0.0,350.0,512.4,38,0,6,1,1,0,11.0,530.0
LL-I-13244519,0,590.0,0.0,500.0,1489.13,13,4,25,1,1,0,0.0,606.0
LL-I-09062214,0,360.0,0.0,1000.0,2147.51,12,0,3,1,1,0,83.0,767.0
LL-I-15316501,0,645.0,0.0,1500.0,5185.75,0,4,25,1,1,0,0.0,707.0
LL-I-06126997,0,590.0,0.0,400.0,1095.03,27,0,6,1,1,0,15.0,455.0
LL-I-17765071,0,650.0,1.0,500.0,1582.47,27,6,0,1,1,0,10.0,593.0
LL-I-07628620,0,360.0,0.0,500.0,1026.31,12,0,6,1,1,0,110.0,685.0
LL-I-06229680,0,490.0,0.0,800.0,1972.41,19,4,75,1,1,0,2.0,860.0
LL-I-10566186,1,590.0,1.0,2000.0,6529.76,27,7,0,1,1,0,15.0,901.0
LL-I-08756189,4,360.0,0.0,400.0,890.09,12,0,3,1,1,0,43.0,813.0
LL-I-05792956,4,590.0,0.0,900.0,2672.69,13,0,3,1,1,0,26.0,500.0
LL-I-05082094,0,590.0,0.0,500.0,1533.73,27,4,75,1,1,0,9.0,912.0
LL-I-16419468,0,625.0,0.0,900.0,3043.4,27,4,25,1,1,0,3.0,875.0
LL-I-09034874,0,404.991,1.0,1050.0,1862.48,38,6,0,1,1,0,141.0,878.0
LL-I-03143684,0,449.99,0.0,700.0,1629.07,38,4,200,1,1,0,0.0,878.0
LL-I-17943367,0,645.0,0.0,400.0,1228.5,29,0,3,1,1,0,1.0,805.0
LL-I-15741131,4,645.0,0.0,350.0,1194.18,15,4,25,3,1,0,0.0,597.0
LL-I-04975329,0,449.99,0.0,600.0,1235.39,38,6,0,1,1,0,1.0,780.0
LL-I-17699212,4,360.0,0.0,900.0,2011.86,12,4,25,1,1,0,0.0,760.0
LL-I-05202942,0,590.0,0.0,400.0,1108.14,17,4,40,1,1,0,1.0,768.0
LL-I-16397642,0,590.0,0.0,600.0,1811.79,27,4,25,1,1,0,13.0,852.0
LL-I-07697784,0,625.0,0.0,350.0,1014.28,33,0,3,3,1,0,0.0,532.0
LL-I-12551334,3,360.0,0.0,500.0,1080.35,12,0,6,1,1,0,0.0,675.0
LL-I-14770809,0,590.0,0.0,1000.0,2936.72,27,4,25,1,1,0,0.0,722.0
LL-I-01178429,0,475.0,0.0,500.0,1207.02,27,4,60,3,1,0,0.0,818.0
LL-I-18563698,0,645.0,0.0,700.0,2458.14,29,4,25,3,1,0,0.0,795.0
LL-I-09976449,0,360.0,0.0,1200.0,2735.77,12,4,40,1,1,0,20.0,825.0
LL-I-04376466,4,590.0,0.0,500.0,1507.92,27,0,6,3,1,0,2.0,571.0
LL-I-15029524,0,590.0,0.0,550.0,1728.82,27,4,10,1,1,0,0.0,756.0
LL-I-12397104,2,590.0,0.0,550.0,1405.65,14,0,3,1,1,0,96.0,666.0
LL-I-13379080,0,645.0,0.0,350.0,1229.34,14,4,10,3,1,0,0.0,551.0
LL-I-04569536,4,650.0,0.0,400.0,1269.95,13,4,40,1,1,0,1.0,874.0
LL-I-12594328,0,645.0,0.0,500.0,1583.47,7,0,3,1,1,0,0.0,666.0
LL-I-17603561,3,180.2,0.0,450.0,665.17,4,4,40,1,1,0,0.0,692.0
LL-I-10290321,4,590.0,0.0,500.0,1597.12,27,0,3,1,1,0,6.0,608.0
LL-I-09665679,0,449.0,0.0,1500.0,3150.64,38,0,6,1,1,0,143.0,758.0
LL-I-06400124,0,601.0,0.0,800.0,2219.48,31,0,6,1,1,0,0.0,703.0
LL-I-12226118,4,590.0,0.0,450.0,1431.77,33,0,3,1,1,0,75.0,540.0
LL-I-08557328,0,449.99,0.0,400.0,973.03,26,0,10,1,1,0,52.0,537.0
LL-I-09851364,0,449.0,0.0,300.0,644.77,38,0,6,3,1,0,150.0,437.0
LL-I-09163005,0,590.0,0.0,1500.0,4280.68,13,4,40,1,1,0,13.0,833.0
LL-I-00741623,0,590.0,0.0,300.0,922.68,27,0,3,3,1,0,1.0,658.0
LL-I-17641991,4,590.0,0.0,500.0,1596.97,27,4,40,0,1,0,0.0,744.0
LL-I-12395694,4,590.0,0.0,350.0,1124.87,14,0,3,3,1,0,2.0,627.0
LL-I-17021594,0,681.0,0.0,500.0,1693.84,27,4,10,1,1,0,5.0,708.0
LL-I-17150585,3,680.0,0.0,500.0,1729.03,34,0,3,1,1,0,0.0,640.0
LL-I-16604038,0,359.0,0.0,700.0,1335.65,36,4,25,3,1,0,0.0,690.0
LL-I-16963889,0,590.0,0.0,350.0,1056.73,27,4,25,1,1,0,5.0,582.0
LL-I-12610066,0,645.0,0.0,600.0,2074.34,29,0,3,1,1,0,0.0,816.0
LL-I-04603425,0,590.0,0.0,500.0,1424.83,17,0,3,1,1,0,6.0,433.0
LL-I-18044394,2,490.0,0.0,1800.0,4772.72,19,4,40,3,1,0,0.0,738.0
LL-I-03701405,4,449.99,0.0,700.0,983.51,38,4,100,1,1,0,0.0,755.0
LL-I-08376320,4,404.991,3.0,1093.0,1556.15,38,6,0,1,1,0,13.0,755.0
LL-I-09855492,0,590.0,0.0,300.0,967.65,33,0,3,1,1,0,24.0,592.0
LL-I-07501501,0,590.0,0.0,800.0,2460.44,27,4,75,1,1,0,23.0,809.0
LL-I-09501583,0,360.0,0.0,500.0,1074.14,12,6,0,0,1,0,4.0,786.0
LL-I-12598782,0,645.0,0.0,400.0,1247.58,11,4,6,1,1,0,0.0,707.0
LL-I-09998351,0,449.0,0.0,500.0,1074.7,38,0,10,1,1,0,20.0,524.0
LL-I-14051544,4,645.0,0.0,900.0,3086.32,7,0,10,1,1,0,175.0,804.0
LL-I-13618231,0,645.0,0.0,300.0,1036.88,7,0,10,3,1,0,12.0,666.0
LL-I-11540086,0,590.0,0.0,300.0,775.18,38,0,10,3,1,0,222.0,734.0
LL-I-05559696,4,590.0,0.0,400.0,1158.88,13,0,3,1,1,0,4.0,493.0
LL-I-12873127,0,645.0,0.0,1250.0,4389.77,7,4,6,1,1,0,9.0,814.0
LL-I-06171319,0,590.0,0.0,700.0,1943.7,27,6,0,1,1,0,25.0,900.0
LL-I-15835657,0,645.0,0.0,600.0,1784.19,7,6,0,1,1,0,6.0,633.0
LL-I-01677106,0,590.0,0.0,1000.0,2854.22,34,4,100,1,1,0,28.0,606.0
LL-I-17885352,2,359.0,0.0,500.0,1024.69,36,0,3,1,1,0,5.0,849.0
LL-I-11848022,0,590.0,0.0,1000.0,3164.99,3,0,6,3,1,0,19.0,795.0
LL-I-18427162,0,590.0,0.0,400.0,1158.09,27,4,40,1,1,0,5.0,618.0
LL-I-10535214,0,159.0,0.0,3000.0,9656.31,3,6,0,1,1,0,20.0,895.0
LL-I-16375947,4,360.0,0.0,1000.0,2235.24,12,4,25,1,1,0,2.0,852.0
LL-I-09609668,4,199.0,0.0,3000.0,6712.49,3,7,0,1,1,0,44.0,671.0
LL-I-12705586,3,645.0,0.0,500.0,1479.25,24,0,3,1,1,0,2.0,625.0
LL-I-16352637,0,359.0,0.0,1800.0,3551.08,36,4,25,3,1,0,0.0,896.0
LL-I-08252116,4,650.0,0.0,350.0,1202.17,33,0,3,3,1,0,2.0,639.0
LL-I-15978227,2,645.0,0.0,500.0,1333.19,3,0,3,1,1,0,0.0,727.0
LL-I-13919413,0,645.0,0.0,300.0,950.23,24,6,0,3,1,0,2.0,593.0
LL-I-13147844,0,645.0,0.0,500.0,1556.94,29,4,6,3,1,0,3.0,814.0
LL-I-03321132,0,601.0,0.0,600.0,1687.4,31,0,10,1,1,0,20.0,780.0
LL-I-14578911,0,645.0,0.0,350.0,1142.47,7,0,3,1,1,0,0.0,642.0
LL-I-12862809,3,645.0,0.0,300.0,918.0,9,0,3,0,1,0,46.0,618.0
LL-I-14278503,0,650.0,0.0,300.0,949.4,17,4,25,1,1,0,0.0,708.0
LL-I-12119650,4,590.0,0.0,350.0,1093.42,38,6,0,1,1,0,0.0,541.0
LL-I-01641194,0,590.0,0.0,300.0,844.39,34,0,6,1,1,0,22.0,503.0
LL-I-13364706,0,590.0,0.0,400.0,1215.81,38,4,25,1,1,0,0.0,552.0
LL-I-11393976,0,590.0,0.0,400.0,1261.36,38,0,6,1,1,0,2.0,615.0
LL-I-17585307,0,359.0,0.0,1800.0,3551.08,36,4,40,3,1,0,31.0,804.0
LL-I-17806862,0,645.0,0.0,1000.0,3457.1,35,4,25,1,1,0,0.0,743.0
LL-I-01516234,0,475.0,0.0,500.0,1308.13,27,4,75,3,1,0,0.0,784.0
LL-I-12233880,0,590.0,0.0,400.0,1305.34,3,0,3,1,1,0,21.0,489.0
LL-I-13238789,0,645.0,0.0,400.0,1305.38,26,4,25,1,1,0,0.0,551.0
LL-I-12167766,0,625.0,0.0,350.0,1169.72,27,0,3,3,1,0,7.0,483.0
LL-I-12593391,4,681.0,0.0,300.0,1069.91,13,0,3,1,1,0,0.0,641.0
LL-I-03818507,0,590.0,0.0,300.0,832.15,19,0,6,1,1,0,0.0,306.0
LL-I-05350179,0,590.0,0.0,350.0,1070.8,33,0,3,1,1,0,0.0,670.0
LL-I-07054697,0,601.0,0.0,900.0,2605.93,31,0,6,1,1,0,0.0,533.0
LL-I-01372168,0,290.0,0.0,300.0,573.7,34,0,6,1,1,0,1.0,448.0
LL-I-11316695,0,490.0,0.0,800.0,2111.76,19,4,40,1,1,0,1.0,793.0
LL-I-10181536,0,360.0,0.0,700.0,1543.14,12,6,0,1,1,0,42.0,649.0
LL-I-04351577,0,590.0,0.0,500.0,1466.74,27,4,75,1,1,0,3.0,838.0
LL-I-04966294,4,360.0,0.0,500.0,1047.02,12,6,0,3,1,0,2.0,767.0
LL-I-18086928,0,645.0,0.0,500.0,1559.57,24,4,25,1,1,0,5.0,782.0
LL-I-09959272,0,650.0,0.0,300.0,1048.05,13,0,10,1,1,0,71.0,745.0
LL-I-12753038,4,645.0,0.0,600.0,2078.19,29,0,3,1,1,0,12.0,830.0
LL-I-12438386,0,590.0,0.0,1000.0,3247.41,39,4,100,1,1,0,0.0,843.0
LL-I-10091410,0,360.0,0.0,1000.0,2129.14,12,4,40,1,1,0,11.0,842.0
LL-I-12122384,0,360.0,0.0,500.0,1139.89,12,0,3,1,1,0,115.0,558.0
LL-I-05118978,4,360.0,0.0,500.0,1061.21,12,0,6,1,1,0,20.0,489.0
LL-I-08702011,0,590.0,0.0,400.0,1174.71,27,0,3,1,1,0,121.0,586.0
LL-I-15243264,0,681.0,0.0,325.0,1180.81,27,0,3,3,1,0,0.0,668.0
LL-I-03406025,0,360.0,0.0,400.0,854.56,12,0,6,1,1,0,0.0,454.0
LL-I-07853639,0,360.0,1.0,500.0,1069.34,12,6,0,1,1,0,11.0,454.0
LL-I-14407719,4,645.0,0.0,600.0,2046.38,29,4,25,3,1,0,0.0,745.0
LL-I-13969699,0,645.0,0.0,700.0,2433.4,7,4,25,1,1,0,0.0,768.0
LL-I-01638152,0,590.0,0.0,300.0,891.78,34,0,3,1,1,0,19.0,439.0
LL-I-16527317,0,359.0,0.0,600.0,1154.58,36,0,3,1,1,0,1.0,646.0
LL-I-12785000,4,680.0,0.0,400.0,1449.67,34,0,3,1,1,0,0.0,546.0
LL-I-04406630,0,590.0,0.0,350.0,997.75,13,0,3,3,1,0,13.0,548.0
LL-I-15678776,3,360.0,0.0,500.0,1013.96,12,0,3,1,1,0,88.0,674.0
LL-I-12171093,0,590.0,0.0,350.0,1131.03,7,0,3,3,1,0,22.0,718.0
LL-I-06709857,0,590.0,0.0,400.0,1230.2,27,0,3,3,1,0,70.0,497.0
LL-I-10991381,2,199.0,0.0,3000.0,6461.96,3,7,0,3,1,0,143.0,789.0
LL-I-04215589,4,590.0,1.0,600.0,1790.06,19,6,0,1,1,0,43.0,801.0
LL-I-18368633,4,360.0,0.0,500.0,1089.38,12,0,3,1,1,0,0.0,799.0
LL-I-09824479,2,590.0,0.0,500.0,1453.94,27,0,3,1,1,0,134.0,776.0
LL-I-14441302,4,680.0,0.0,900.0,3183.92,34,0,6,3,1,0,0.0,704.0
LL-I-12949907,3,590.0,0.0,300.0,871.72,19,0,6,1,1,0,23.0,632.0
LL-I-08548714,4,360.0,0.0,1000.0,2225.38,12,0,6,1,1,0,13.0,751.0
LL-I-12214905,0,590.0,0.0,600.0,1923.9,24,0,3,3,1,0,41.0,597.0
LL-I-12750108,4,645.0,0.0,400.0,1386.07,7,0,3,1,1,0,14.0,652.0
LL-I-13391352,4,590.0,0.0,500.0,1588.97,13,0,3,1,1,0,0.0,729.0
LL-I-18358380,2,645.0,0.0,300.0,990.38,25,0,3,3,1,0,0.0,516.0
LL-I-18186033,0,359.0,0.0,500.0,1010.61,36,4,40,3,1,0,0.0,510.0
LL-I-17637477,4,360.0,0.0,900.0,1994.11,12,4,25,3,1,0,0.0,701.0
LL-I-16800592,0,359.0,0.0,700.0,1347.02,36,4,25,1,1,0,0.0,643.0
LL-I-12107245,0,360.0,1.0,500.0,1126.05,12,6,0,1,1,0,170.0,690.0
LL-I-10145162,0,360.0,0.0,400.0,836.39,12,0,6,1,1,0,42.0,690.0
LL-I-14189418,2,300.0,0.0,1000.0,1976.64,34,7,0,1,1,0,0.0,861.0
LL-I-16899886,4,590.0,0.0,800.0,2490.77,27,4,25,1,1,0,0.0,641.0
LL-I-08162922,0,360.0,0.0,500.0,1064.49,12,0,10,1,1,0,2.0,629.0
LL-I-00832586,0,390.0,0.0,300.0,687.19,34,6,0,1,1,0,29.0,739.0
LL-I-12454578,4,490.0,0.0,400.0,1110.05,19,0,6,1,1,0,0.0,573.0
LL-I-17717573,4,680.0,0.0,300.0,1070.5,34,4,40,1,1,0,50.0,551.0
LL-I-12450223,0,590.0,0.0,1500.0,4559.84,14,0,3,1,1,0,3.0,808.0
LL-I-03509108,4,590.0,0.0,400.0,1194.58,27,0,3,1,1,0,0.0,802.0
LL-I-08518772,0,360.0,0.0,500.0,1026.26,12,0,6,1,1,0,11.0,647.0
LL-I-11572405,3,590.0,0.0,1250.0,3947.12,3,0,3,1,1,0,18.0,750.0
LL-I-13638685,0,590.0,0.0,900.0,2606.22,17,4,25,1,1,0,0.0,746.0
LL-I-10040702,4,590.0,0.0,600.0,1840.91,27,0,6,1,1,0,14.0,843.0
LL-I-13103800,4,590.0,0.0,500.0,1572.96,13,4,25,1,1,0,0.0,814.0
LL-I-17165872,0,359.0,0.0,500.0,970.27,36,4,25,1,1,0,2.0,597.0
LL-I-06027877,4,449.99,0.0,350.0,486.13,38,0,6,1,1,0,0.0,700.0
LL-I-09896775,0,525.0,1.0,1000.0,2959.86,35,6,0,0,1,0,238.0,855.0
LL-I-05733526,4,360.0,0.0,500.0,1064.8,12,0,6,1,1,0,11.0,757.0
LL-I-04717055,1,590.0,0.0,700.0,1940.1,27,4,100,1,1,0,1.0,816.0
LL-I-06331604,4,590.0,1.0,300.0,906.57,17,6,0,1,1,0,5.0,754.0
LL-I-18076961,2,680.0,0.0,1500.0,4790.09,34,4,25,3,1,0,0.0,708.0
LL-I-18123889,2,360.0,0.0,400.0,733.27,12,0,3,1,1,0,25.0,746.0
LL-I-09800516,4,590.0,0.0,500.0,1588.61,27,0,6,1,1,0,65.0,548.0
LL-I-01637211,0,490.0,0.0,300.0,722.2,19,0,6,3,1,0,4.0,315.0
LL-I-17816302,0,359.0,0.0,500.0,1018.77,36,4,40,1,1,0,0.0,568.0
LL-I-16366150,0,650.0,0.0,500.0,1630.66,27,4,25,3,1,0,0.0,726.0
